name,id,lon,lat
ПАВЛОГРАД II,1026,35.9617895,48.4942569
ПОВУРСЬК,1027,25.1328467,51.272256
ПОТОКИ,1028,33.6197834,49.1264983
СВЯТОГІРСЬК,1029,37.550344,49.0752229
СТОЛБЦЫ,1030,26.7559933,53.4827659
СЫРДАРЬИНСКАЯ,1031,68.6713952,40.8297295
ТЕКЕЛИ,1032,78.7273706,44.8630956
ТЕРБУНЫ,1033,38.2865938,52.1465046
ТОПОЛІ,1034,37.9083881,49.9602326
ЦНА,1035,41.4692877,52.6869952
ШМАНЬКІВЧИКИ,1036,25.8823064,48.9889946
ВОРОХТА,1037,24.5650089,48.2931814
ЕРАСТІВКА,1038,33.9111322,48.4377651
КАНЦЕРІВКА,1039,34.9503152,47.8413306
НЕЛЬГІВКА,1040,36.2953838,47.0438906
СЯНКИ,1041,22.9019721,49.023168
ТРУБНАЯ,1042,37.6195674,55.7691227
ОРДЖОНИКИДЗЕГРАД,1043,34.3083314,53.3145852
СУРГУТ,1044,73.3235107,61.2902063
ДЕЛЯТИН,1045,24.6165452,48.5086237
МУРАНИТНЫЙ,1046,61.3533727,56.7857852
ПЕЧОРЫ-ПСКОВСКИЕ,1047,27.6326253,57.8377728
АБАЗІВКА,1048,34.3506195,49.607995
БЕРЕГОВЕ,1049,22.6304268,48.2030127
СЛОБОДСКОЕ,1050,50.1806675,58.7190221
ЧОВЬЮ,1051,50.774674,61.7302152
ЗАМЧАЛОВО,1052,40.0689852,48.1166533
КИНЕЛЬ,1053,50.6332156,53.2307058
КУРУНДУС,1054,84.7787127,55.0566548
МАЛИНОВКА,1055,87.2748928,53.4094922
МЕРЕТЬ,1056,86.315822,54.5021484
МОСКОВКА,1057,73.4856208,54.9353207
СВІТЛОДАРСЬКЕ,1058,38.170108,48.461619
БУДИ,1059,36.0213566,49.8897688
ВОДЯНА,1060,35.3675771,49.9272892
ЛАННА,1061,35.2240687,49.3611579
МАЛИНСЬК,1062,26.5500468,51.0951181
ОДНОРОБІВКА,1063,35.8591628,50.4175445
ВИСОКОПІЛЛЯ,1064,33.5297059,47.483394
ЗАНЕВСКИЙ ПОСТ,1065,30.5063852,59.9394341
ЗУСТРІЧНИЙ,1066,35.0201743,48.3996957
КАЗЫКУРТ,1067,69.6680239,42.2785268
КЛЮЧАРКИ,1068,22.6415165,48.4091895
КОТЛЯРЕВЕ,1069,32.1805995,46.8660612
КРАСНОЕ ЗНАМЯ,1070,28.2022094,54.0385551
ЛОЦКИНЕ,1071,32.3769768,47.2047919
МОХОВЫЕ ГОРЫ,1072,44.0737929,56.3566478
НАСВІТЕВИЧ,1073,38.4080602,48.9422809
НЕВА,1074,30.4953264,59.8892094
НОГИНСК,1075,38.4435521,55.8507702
ОБНИНСКОЕ,1076,36.6182042,55.0921669
ПИСЬМЕННА,1077,35.8047395,48.2031141
ПОТУТОРИ,1078,24.9814329,49.3770223
ТУРКЕСТАН,1079,68.2132153,43.2859103
ФАНИПОЛЬ,1080,27.3350946,53.7447071
ЯВОРІВ,1081,23.4042095,49.9619524
ГУТНО,1082,25.3649248,53.9174365
ДНІСТРЯНСЬКА,1083,24.0681304,49.423119
ЖАНАТАС,1084,69.7286515,43.560801
КУБЛИЧ,1085,29.6469791,48.6738456
ЛУПОЛОВО,1086,30.4040598,53.8769585
МОЛОДЕЧНО,1087,26.8382767,54.3161989
МУРТАЗОВО,1088,44.1315611,43.4814268
НОВОЗОЛОТАРІВКА,1089,38.2746573,48.8661032
РУМИНО,1090,30.4601097,54.4402331
СТАРЫЕ ДОРОГИ,1091,28.2695073,53.0407932
ВЕРБА,1092,25.5957636,50.2808198
ЗЫРЯНОВСК,1093,84.2572072,49.7891434
ПСЕЛ,1094,35.5819163,51.0814097
РУДКИ,1095,23.4985853,49.6412631
ШАГОЛ,1096,61.2888623,55.2366461
ШЕМОНАИХА,1097,81.880532,50.6222117
ВЕКОВКА,1098,40.8038727,55.4997026
ЗЛАТОУСТ,1099,59.7178086,55.1981178
КЫЗЫЛЖАР,1100,69.6556725,48.2988602
ЮДИНО,1101,48.8950479,55.815124
КИНЕШМА,1102,42.1442111,57.4412018
КОМАРНО,1103,23.6800356,49.6577483
МУРАШИ,1104,48.9636585,59.3968627
СТЕБНИК,1105,23.546605,49.2957369
РАХІВ,1106,24.2089093,48.0546332
АБАКАН,1107,91.4404048,53.7144527
БЕРНИКИ,1108,37.2474649,54.2888971
ДАЧНЕ,1109,25.4026938,50.8092773
КАРПОВЕ,1110,30.3326589,46.6872408
СІОНІТНИЙ,1111,37.5651861,47.3279474
ТЕКЕСУ,1112,69.6593021,42.2525534
ШУВАКИШ,1113,60.4814285,56.9205226
ТУРКА,1114,23.0244532,49.1522518
ЯБЛОНКА,1115,22.9584249,49.1182966
ГЛУБОКОЕ,1116,27.6715303,55.1329347
ЛАГЕРНАЯ,1117,49.0117546,55.8013106
ТРОЯНІВКА,1118,25.3374987,51.2884967
КОЗАЧА ЛОПАНЬ,1119,36.1940063,50.3346388
УДОБРИТЕЛЬНАЯ,1120,36.9751156,51.8705698
АБАГУР-ЛЕСНОЙ,1121,87.2521753,53.7258594
ЗЮРЗЯ,1122,57.8522024,56.6640676
ИШИМ,1123,69.5121691,56.1120195
ОРША-ЦЕНТРАЛЬНАЯ,1124,30.3762318,54.5207406
СУХИНИЧИ-ГЛАВНЫЕ,1125,35.3178177,54.0873688
ВЯЗЬМА-НОВОТОРЖСКАЯ,1126,34.3202721,55.2264239
ЧИТА I,1127,113.4577632,52.0345134
ТИМКОВЕ,1128,32.8300524,48.0531022
СКАЧКИ,1129,42.9954782,44.0501259
ПОСТАВЫ,1130,26.857599,55.1233039
СЕРНЫЙ ЗАВОД,1131,65.2639947,39.1917261
ТЕМИРТАУ,1132,72.927106,50.0787545
ВОЖОЙ,1133,53.4515099,56.8713312
БУЛУНГУР,1134,67.2661662,39.763479
ИЖОРЫ,1135,30.5627544,59.8078421
КОЙДАНОВО,1136,27.1589871,53.682585
ОРША-ВОСТОЧНАЯ,1137,30.4018903,54.5063136
УРЕЧЬЕ,1138,27.9085675,52.9522303
УССУРИЙСК,1139,131.9812354,43.8015983
ШУШАРЫ,1140,30.3884693,59.8057985
БИЙСК,1141,85.1798166,52.5355498
МОРШАНСК,1142,41.7657914,53.4414569
СЕНКЕВИЧІВКА,1143,25.0296056,50.5266808
БАХМАЧ-КИЇВСЬКИЙ,1144,32.7986838,51.1809986
НЯНДОМА,1145,40.2061634,61.6620385
РАТМИРОВИЧИ,1146,28.9559827,52.7749669
РОГАЧЕВ,1147,30.0509921,53.0934953
ЯВЕНГА,1148,40.1571482,60.6066777
КОКУРИНО,1149,45.8910403,51.4487548
КУНХОДЖА,1150,58.3481701,43.1098597
ОСТРОГ,1151,26.4939039,50.4370734
ПОЛЕВСКОЙ,1152,60.3118032,56.4396894
ФОКИНО,1153,34.4021382,53.4426141
НОВОЧУГУЕВКА,1154,133.8327147,44.2230667
БАРАНОВИЧИ-ПОЛЕССКИЕ,1155,26.0422843,53.1291924
ВЕРХНЕКАМСКАЯ,1156,52.4455948,59.5951642
КАШПИР,1157,48.4091091,53.0625447
ЛЕНА-ВОСТОЧНАЯ,1158,105.9513221,56.808623
ГУСЬ-ХРУСТАЛЬНЫЙ,1159,40.6502239,55.6187235
КАРАНЬ,1160,37.647017,47.4624952
ГРИВНО,1161,37.5268085,55.3566852
ЩЕРБИНКА,1162,37.5621844,55.5101252
ВЕЛЬСК,1163,42.0866482,61.0634255
КОММУНАРЫ,1164,32.0596398,53.3781283
РЫБНОЕ,1165,39.5034765,54.7306791
САМІЙЛІВКА,1166,36.2231264,48.7695591
БУРУЛ,1167,71.3955206,42.9345187
ЛУЖЕСНО,1168,30.1123537,55.2553472
ЛЮБЕРЦЫ II,1169,37.9333995,55.6726546
УПА,1170,37.0492348,54.2070958
АНТРОПШИНО,1171,30.4269791,59.6413042
ГЛИБОКА-БУКОВИНСЬКА,1172,25.9337211,48.0799502
МАРКІВЦІ,1173,24.7882633,48.8194979
ОБІЛЬНА,1174,35.3257005,46.9342132
ПИТКЯРАНТА,1175,31.4622454,61.5739574
РАЧА,1176,29.2793315,51.3524155
СТАНИШІВКА,1177,28.7912175,50.2033274
ПАВЛОДАР-ЮЖНЫЙ,1178,77.0619112,52.2049761
УРАЛЬСК,1179,51.3697701,51.228799
ХАБАРЫ,1180,79.6636627,53.7626582
ШИПУНОВО,1181,82.2606418,52.216084
ВХОДНАЯ,1182,73.1890326,54.9453462
ДРУЖИНИНО,1183,59.5177801,56.790739
КРАСНОУФИМСК,1184,57.7582246,56.5980643
ГУБАХА,1185,57.5623332,58.8682044
БЕЛЫЙ ЯР,1186,85.0421767,58.4094663
ВОХТОГА,1187,41.0545116,58.8078919
УША,1188,27.0664862,54.2529589
ГОЛОВАШІВКА,1189,34.5728951,50.9746756
МОЛОЧАНСЬК,1190,35.6150138,47.2032372
ЄЛИЗАВЕТІВКА,1191,36.402227,46.9478471
ПОДГОРНОЕ,1192,39.6406132,50.4017453
БРУЗГИ,1193,23.6666414,53.5555355
ВІЛЬЧА,1194,29.4380677,51.3615725
ИРБИТ,1195,63.0444972,57.6713976
КИЇВ-ТОВАРНИЙ,1196,30.5035278,50.4299892
КРАСНОКАМСК,1197,55.7713183,58.0747895
КУПАВНА,1198,38.1210763,55.7531599
НОВИЙ АЙДАР,1199,39.0283819,48.9505617
НОВОСЕЛИЦЯ,1200,26.280836,48.2242703
СНЯТИН,1201,25.505161,48.4293241
ТІК,1202,33.9256602,47.6329008
БЕРЕСТОВЕНЬКИ,1203,35.5964858,49.4865776
ЗОЛОТАЯ СТЕПЬ,1204,46.7887008,51.2817931
ЧКАЛОВО,1205,70.3658525,53.4943003
ШАРБАКТЫ,1206,78.1553423,52.4848722
АГРЫЗ,1207,53.0131033,56.5254412
КАЛТАН,1208,87.2744526,53.5253551
ЛОЖОК,1209,83.3269936,54.562004
МАЙ-КУДУК,1210,73.1302338,49.8179326
ВАСИЛЕВИЧИ,1211,29.8275504,52.2552364
ГОРОДОК,1212,30.0050655,55.470884
СИТНИЦА,1213,27.4070002,52.2084416
АЛТИНІВКА,1214,33.220025,51.4526648
ЖЕЛАННА,1215,37.4268492,48.2108069
КРУПЕННИКОВО,1216,39.3650936,50.9893591
ГОРНОСТАЇВКА(ЕКСП.),1217,31.1519795,52.0533033
ЗБОРІВ,1218,25.132761,49.6917701
БОРЩІ,1219,29.4930527,47.8661453
ГАЙЧУР,1220,36.1263558,47.829767
ЛАНТРАТІВКА,1221,38.2880457,49.9240505
ПИШКІВЦІ,1222,25.4410721,49.0669047
СКОЧИЩЕ,1223,29.3845604,50.1007005
СОЛІДАРНИЙ,1224,38.6155953,49.7847299
ТРЕПІВКА,1225,32.3671602,48.6851311
ХИРІВ,1226,22.8508269,49.531664
БОРОМЛЯ,1227,34.8773497,50.6509491
ГЕНІЧЕСЬК,1228,34.7738793,46.1735578
МАКСИМІВКА,1229,35.7009912,50.0896034
СТЕПОК,1230,29.101276,50.1381776
ДУКЛЯ,1231,29.5074956,48.6024304
ХОРОБИЧІ,1232,31.4918951,52.0303443
НОВОГУПАЛІВКА,1233,35.4854484,48.0244904
КАРАПЧІВ,1234,25.8411896,48.094397
ВЕЛИКИЙ БЕРЕЗНИЙ,1235,22.4579609,48.8982807
КОСТРИЖІВКА,1236,25.7188168,48.6441224
МАРДАРІВКА,1237,29.7390548,47.5364027
НЕДАНЧИЧІ,1238,30.6370391,51.5117452
БІРКИ-ВЕЛИКІ,1239,25.7552394,49.5308334
ВАДИМ,1240,33.5981705,46.1820231
ГУЛІВЦІ,1241,28.5915291,49.4864988
РЕНІ,1242,28.2647756,45.4586931
ТАРНАВЩИНА,1243,33.1555368,49.9870205
КУЛИКІВ,1244,24.0421533,49.9901738
УКРАЇНСЬКА,1245,35.006942,47.0334815
МОКВИН,1246,26.5161123,50.9864004
КУДАШІВКА,1247,34.0494985,48.2730444
ЯНПІЛЬ,1248,33.74447,51.9106373
ОВАДНЕ,1249,24.3852968,50.9282706
ЗАБОЛОТІВ,1250,25.3073499,48.4737191
КРОПИВНИЦЬКА,1251,31.5257747,48.1178675
ЙОСИПІВКА,1252,30.7320397,48.2471806
МАГЕДОВЕ,1253,36.5095539,47.4324403
ГАДИНКІВЦІ,1254,25.9021112,49.0490094
АСЛАНОВЕ,1255,37.5811016,47.2463205
КОПАНІ,1256,32.3090898,46.8088912
ЗАПИТІВ,1257,24.2232419,49.9203563
КАМІНЬ-КАШИРСЬКИЙ,1258,24.960446,51.605395
СІЛЬЦЕ,1259,26.6931879,50.3169232
ВЕРЕНЧАНКА,1260,25.7514627,48.5412522
ОБЩА,1261,35.6598807,47.6697466
СТЕФАНЕШТИ,1262,25.6867109,48.6176781
БУРУНДАЙ,1263,76.8590362,43.3577319
ЖЕТЫ-СУ,1264,77.0161793,43.4244861
ОМСК-СЕВЕРНЫЙ,1265,73.4396691,55.0301006
СЕРГЕЛИ,1266,69.2467832,41.2041029
КУНЦЕВО II,1267,37.3924879,55.7297909
БИШКЕК I,1268,74.5517259,42.8663624
ХАМЗА,1269,69.3070205,41.2674583
ГРОЗНЫЙ,1270,45.6857454,43.3082631
БАТАЙСК,1271,39.7555624,47.1382349
ВНУКОВО,1272,37.2695467,55.6488591
ВОЛКОВСКАЯ,1273,30.3604481,59.8965111
КОЛЬЦОВО,1274,60.8193298,56.7617259
ЭЛЕКТРОУГЛИ,1275,38.2023378,55.7301237
ИНЯ-ВОСТОЧНАЯ,1276,83.0041241,55.110203
КАЛЕДИНО,1277,26.8107916,54.2991826
ЛИОЗНО,1278,30.795764,55.0135589
НОВОЕЛЬНЯ,1279,25.5865558,53.4639349
СЛУЦК,1280,27.5226926,53.0139634
НУКУС,1281,59.6428946,42.4377086
ВИЛЕЙКА,1282,26.9293766,54.5025154
КОЛОДИЩИ,1283,27.7749292,53.9454227
АЛМАТЫ 1,1284,76.949022,43.3409962
БЕЛЫЕ СТОЛБЫ,1285,37.8505669,55.3338527
СОРОКОВАЯ,1286,71.5626741,51.1435205
АКАЛТЫН,1287,68.7312788,40.6052767
ТИТАН,1288,33.6249937,67.5613817
ТАШКЕНТ-ТОВАРНЫЙ,1289,69.3046491,41.2977246
АЛАМЕДИН,1290,74.6542835,42.8679601
СЕМЕЙ,1291,80.2628247,50.4319482
ШЫМКЕНТ,1292,69.6101683,42.2988164
МЕДЕУ,1293,76.9980769,43.3853127
САЛАР,1294,69.3137243,41.3229129
КОРГАСЫН,1295,69.543892,42.3145835
НОВОСИБИРСК-ЗАПАДНЫЙ,1296,82.8545317,54.9952899
СРЕДНЕВОЛЖСКАЯ,1297,50.2878447,53.2336037
АНОСОВО,1298,59.6027968,55.1926569
КЕЛЕС,1299,69.2058988,41.4068326
КЛИМОВИЧИ,1300,31.9241193,53.6076759
ПОЛОЦК,1301,28.7826908,55.4918872
ПУХОВИЧИ,1302,28.1426319,53.5100427
БАРНАУЛ,1303,83.7568903,53.3512286
УРГЕНЧ,1304,60.632,41.5364345
МИХАНОВИЧИ,1305,27.688072,53.7461263
ОЧАКОВО I,1306,37.4513867,55.6836848
ЕЛЬШАНКА,1307,44.459912,48.6681762
ИЖЕВСК,1308,53.189904,56.8019056
ЙОШКАР-ОЛА,1309,47.8799295,56.6217174
ЛЕПЕЛЬ,1310,28.6910457,54.8754387
АЛЕКСАНДРОВ,1311,38.7029684,56.3972452
КОТЛАБУХ,1312,28.9766051,45.6269666
БОГДАНОВИЧ,1313,62.0502673,56.7776453
ЄНАКІЄВЕ,1314,38.2000702,48.2264961
ФАЯНСОВАЯ,1315,34.374944,54.0651054
ВОРСИНО,1316,36.6678618,55.2409837
КОЛПИНО,1317,30.6145285,59.7497657
КУМЕРТАУ,1318,55.7769683,52.7744107
ТИТАРОВКА,1319,39.0106299,45.2486726
СТАЛЬНОЙ КОНЬ,1320,36.1333888,53.0372419
КСТЫ,1321,28.7203837,55.4537991
БАЛАБАНОВО,1322,36.6624304,55.1788955
СМЫШЛЯЕВКА,1323,50.3839832,53.259944
УАЗ,1324,61.9451451,56.35421
ВЕРБИЛКИ,1325,37.5599948,56.538964
ВОРОТЫНСК,1326,36.0410316,54.4667878
ГЖЕЛЬ,1327,38.4455544,55.6092658
КАБЕЛЬНАЯ,1328,56.3035477,58.0964746
КАМЫШЛОВ,1329,62.7129415,56.8487633
КАШИРА-ПАССАЖИРСКАЯ,1330,38.1894076,54.8576831
КРАСНОПІЛЛЯ,1331,35.2579406,50.7831363
КРАСНЫЙ БОР,1332,31.9064898,54.8006108
ЛОБНЯ,1333,37.4848612,56.0135105
РОСТОВ-ТОВАРНЫЙ,1334,39.7479405,47.2448234
СТУПИНО,1335,38.0789616,54.9090262
СЫЗРАНЬ-ГОРОД,1336,48.4747574,53.1503239
ЧЕБОКСАРЫ,1337,47.2644858,56.1131532
ЮЖНОУРАЛЬСК,1338,61.2666507,54.4609583
ГОЛИЦЫНО,1339,36.9865326,55.615175
ОДИНЦОВО,1340,37.2818162,55.6719892
ВОРОНЕЖ-КУРСКИЙ,1341,39.1762191,51.6719037
МИХНЕВО,1342,37.9607392,55.1208657
ОБИДИМО,1343,37.4679978,54.287532
ДЖАМБАЙ,1344,67.0988411,39.6989106
АНГРЕН,1345,70.1371964,41.0188138
МИРСКАЯ,1346,40.4042602,45.5373809
ДАГЕСТАНСКИЕ ОГНИ,1347,48.2051893,42.1221646
ТОЛОКОНЦЕВО,1348,43.9818719,56.4054001
КРАСНЫЙ СТРОИТЕЛЬ,1349,37.615322,55.5903775
ТОЛСТОПАЛЬЦЕВО,1350,37.1868524,55.6078207
ДОМОДЕДОВО,1351,37.7727528,55.4407447
ЖДАНКА,1352,38.1119578,53.7788408
КОБРИН,1353,24.3455268,52.223623
КУДРИНСКАЯ,1354,35.5431326,54.2503761
МАКЛЕЦ,1355,38.1431239,54.0717896
МАРК,1356,37.5382527,55.9045015
ПЕТЕЛИНО,1357,36.8240988,55.6026574
ПЛЕХАНОВО,1358,37.5573083,54.2356554
САХАНСКАЯ,1359,35.9333152,52.926465
СЕРПУХОВ,1360,37.4518444,54.9347142
СОЛНЕЧНАЯ,1361,39.7551228,47.2405707
ТИХОНОВА ПУСТЫНЬ,1362,36.1520061,54.6404797
ШАХОВСКАЯ,1363,35.5117388,56.0299949
ЯРЦЕВО,1364,32.651901,55.0663808
ДОБРУШ,1365,31.3202507,52.3986188
ПУСТЫНЬКА,1366,30.8426625,59.6603706
БОКИНО,1367,41.4412243,52.6472171
ГОРБАЧЕВО,1368,37.131028,53.6000132
ДУБРОВКА,1369,37.6755698,55.7192118
ДЬЯКОНОВО,1370,35.9566158,51.6480968
ПОЧИНОК,1371,32.4425233,54.4061035
ПХОВ,1372,29.236289,52.0861351
ТАРУССКАЯ,1373,37.4008243,54.73512
ДАШУКІВКА,1374,30.7482905,49.2847592
МИНСК-СЕВЕРНЫЙ,1375,27.5261869,53.9051886
ПАВЛОВСКИЙ ПОСАД,1376,38.6746496,55.7758271
РЯБОВО,1377,31.1261617,59.416779
ТВЕРЬ,1378,35.8929604,56.8351458
ГОТНЯ,1379,35.7738609,50.7947167
КОМСОМОЛЬСК-НА-АМУРЕ,1380,136.9896578,50.5524701
ПОДКЛЕТНОЕ,1381,39.0596062,51.6853212
БРЮХОВИЧІ,1382,23.9392311,49.9036629
ШАРТАШ,1383,60.6485009,56.8293519
МЫТИЩИ,1384,37.7617421,55.9148226
НОВОСМОЛЕНСКАЯ,1385,32.1025309,54.7835976
ПАВШИНО,1386,37.3395149,55.8148976
МАНИХИНО I,1387,36.9295199,55.8906721
ЧЕРНЯНКА,1388,37.8147066,50.9382376
ОРША-ЗАПАДНАЯ,1389,30.3750801,54.5042921
РУМЯНЦЕВО,1390,36.541646,55.973507
АЛЕКСИН,1391,37.0778418,54.4993785
МЦЕНСК,1392,36.5660597,53.2937453
ПОЗДИНО,1393,49.697516,58.4952036
БЫКОВО,1394,38.0712553,55.6266127
КОЗЛОВКА,1395,32.8289435,53.9892732
ЛАБЫТНАНГИ,1396,66.4044249,66.6525203
БАРАБОЙ,1397,30.5241183,46.2535915
ГЛАЗОВ,1398,52.6696263,58.1324574
КОРШУНОВО,1399,82.7728249,50.0223122
ШПАЛОПРОПИТКА,1400,44.5844056,48.5245043
БАГУЛЬНАЯ,1401,101.4460511,56.124348
ОЗЕРИЩЕ,1402,27.7169923,53.9326643
КІЦМАНЬ,1403,25.7767606,48.4362449
ЛОКОМОТИВСТРОЙ,1404,40.0691879,47.4837429
БУЗУЛУК,1405,52.2704393,52.7685441
ВАДУЛ-СІРЕТ(ЕКСП. БДЖ),1406,25.9599828,48.0236496
ТИХВИН,1407,33.5047731,59.6365007
ТАРНОВИЦЯ,1408,24.6139802,48.6894406
БАЛАШИХА,1409,37.9484675,55.8094209
БЕЗЫМЯНКА,1410,50.2476557,53.212475
ГОЛУТВИН,1411,38.8051185,55.0859521
ИВАНТЕЕВКА,1412,37.9392583,55.9647907
КОНОКОВО,1413,41.3304082,44.842689
МАЛОЯРОСЛАВЕЦ,1414,36.4809201,55.007735
ОРАНЧИЦЫ,1415,24.5230159,52.4704957
ПРЕДПОРТОВАЯ,1416,56.1109927,58.0099882
ТРАКТОРСТРОЙ,1417,61.4747151,55.1509516
УГОЛЬНАЯ,1418,84.8213662,56.6240793
КУТУЗОВО-НОВОЕ,1419,20.5322576,54.7461698
МАРЦЕВО,1420,38.8839581,47.2629567
ПАШКОВСКАЯ,1421,39.1230481,45.0447242
НОВОКУЗНЕЦК-ВОСТОЧНЫЙ,1422,87.1764875,53.7256718
МАСЛОВКА,1423,39.2463332,51.562362
ПОЗИМЬ,1424,53.2493353,56.8248936
СЕЯТЕЛЬ,1425,83.0775803,54.8685235
ТЕКСТИЛЬНЫЙ,1426,40.8906627,56.9983061
КАКИР,1427,71.0467706,40.4812182
ЗЛОБИНО,1428,92.9516804,55.9984467
КАМЕНСКАЯ,1429,40.2586963,48.3294497
ЛИГОВО,1430,30.1808245,59.8232844
ОРЕНБУРГ,1431,55.0744334,51.7763659
КОРОТЧАЕВО,1432,78.1777391,65.9302013
ЛИПЕЦК,1433,39.5698142,52.6239198
СТОЛБОВАЯ,1434,37.4937222,55.2487421
КАМЫШИН,1435,45.4160321,50.0928888
ОЖЕРЕЛЬЕ,1436,38.2729065,54.8015447
НЕВЬЯНСК,1437,60.1830494,57.4915024
СУРГУТ-ПОРТ,1438,73.2646307,61.2581688
УКТУС,1439,60.6253119,56.7778334
БЕТОННАЯ,1440,44.4097136,48.7651099
ВЕЛИЧКОВКА,1441,38.7049338,45.4622728
МЫШАСТОВКА,1442,39.038851,45.3383427
КОМУНАРСЬК,1443,38.7769769,48.4833406
ГЛАЖЕВО,1444,32.1059841,59.6557619
ТИХОРЕЦКАЯ,1445,40.1180832,45.8492942
ЛЮБЕРЦЫ I,1446,37.896703,55.68249
ЛЫСЬВА,1447,57.7810362,58.1118126
УРЖУМКА,1448,59.7678774,55.1174437
СЕЛЯТИНО,1449,36.9675213,55.5166849
ЗВЕНИГОРОД,1450,36.8794167,55.7002071
КОМАРИЧИ,1451,34.7842601,52.4155034
МОЖАЙСК,1452,36.0326381,55.4941907
ЖЕЛЕЗНОДОРОЖНАЯ,1453,38.0082811,55.7524589
АЭРОПОРТ,1454,37.5331563,55.8004021
КУБИНКА II,1455,36.7272762,55.6013675
НУЯ,1456,45.8530388,54.4497281
АФИПСКАЯ,1457,38.8338072,44.89096
БУГАЧ,1458,92.7627782,56.0425224
НОВОРОССИЙСК,1459,37.7748777,44.7353935
ПРОТОКА,1460,38.1452847,45.2334973
МИЛОХОВО,1461,32.7867207,55.0682233
СЕБРЯКОВО,1462,43.245941,50.072121
БЫХОВ,1463,30.2309659,53.5154237
КАДЫРЬЯ,1464,69.4220984,41.3731838
МОСПИНЕ,1465,38.0750385,47.8820919
СКИДЕЛЬ,1466,24.2240538,53.5720371
ШКЛОВ,1467,30.2775532,54.2190209
ЗАРЕЧНАЯ,1468,43.9277795,56.2851552
ТОМСК II,1469,84.9983485,56.5067379
ЯЛАНГАЧ,1470,69.3867897,41.3647615
РОЖАНКА,1471,24.7895682,53.5581466
ХОТУНОК,1472,40.0950484,47.441945
САМАРА,1473,50.1213009,53.1856845
ШЕТПЕ,1474,52.1676991,44.1382033
АССАКЕ,1475,72.2058748,40.6554439
КОСТОМУКША-ТОВАРНАЯ,1476,30.7891137,64.6320889
ОЛЕНЕГОРСК,1477,33.3128658,68.1361143
ДИМИТРОВГРАД,1478,22.7675165,43.0118835
НОВОБОРИСОВКА,1479,35.9241452,50.5836334
КАРАБУЛА,1480,97.3270304,58.0747002
СУРСЬКЕ,1481,34.9085497,48.3317986
УСТЬ-ЛАБИНСКАЯ,1482,39.6923149,45.2232473
КОЛЮТКИНО,1483,61.1839624,56.6419362
ПАВЛОДАР-СЕВЕРНЫЙ,1484,76.8904629,52.3346327
АЛДАН,1485,125.4054259,58.5978128
БОЛЬШАЯ ВОЛГА,1486,37.1366621,56.7269029
БЕКАБАД,1487,69.2276858,40.2144772
НОЧКА,1488,46.1051828,53.8821734
КУНАРА,1489,62.0446162,56.8894402
АНТРАЦИТ,1490,39.0828648,48.107813
БЕЛЗ,1491,24.0216582,50.3887268
КИРОВ-КОТЛАССКИЙ,1492,49.6439695,58.6060914
ОШМЯНЫ,1493,26.0809595,54.5314076
ДОСКИНО,1494,43.7576118,56.2646229
СТЕРЛИТАМАК,1495,55.9504121,53.6328378
ХАНАКА,1496,68.5424294,38.5316747
ПЕТРОПАВЛОВСК,1497,69.1703807,54.8563935
СЕРГИЕВ ПОСАД,1498,38.1368664,56.3019894
ДЗЕРЖИНСК,1499,43.4544811,56.228158
ТОЛОЧИН,1500,29.7531124,54.4023634
МИЧУРИНСК-УРАЛЬСКИЙ,1501,40.496453,52.8987504
НИЖНЕУВЕЛЬСКАЯ,1502,61.3646212,54.4441682
ВОЙСКОВИЦЫ,1503,29.9747503,59.5281053
СТРОЙКА,1504,37.8627273,55.7802311
ЧАУСЫ,1505,30.9280372,53.7812923
ШЕРШНИ,1506,61.3667564,55.1033929
ВЕРХНЯЯ САЛДА,1507,60.5202801,58.0505425
ТИМКОВИЧИ,1508,27.0324149,53.086543
ЗАУДИНСКИЙ,1509,107.6797187,51.8241569
ДЖАРКУРГАН,1510,67.4044836,37.5014016
НОВОЗЫБКОВ,1511,31.9478088,52.5232942
ТЕЛЕГИНО,1512,38.3697131,52.6977849
ДОЛГУШИНО,1513,49.732572,58.6397802
ЛЕНА,1514,105.7454386,56.7819717
САМАРКА,1515,50.2944917,53.2112578
НОВЫЕ ПОЛЯНКИ,1516,45.0770846,54.0715005
НАМАНГАН,1517,71.6423932,40.999027
ЕЛИЗОВО,1518,28.9917414,53.4005672
МАТВЕЕВ КУРГАН,1519,38.8590708,47.5651939
ДЯТЬКОВО,1520,34.3240531,53.6100316
ЛЕСОСИБИРСК,1521,92.4709433,58.2290061
НОВОИЕРУСАЛИМСКАЯ,1522,36.8225017,55.9116927
ЕРМИЛОВО,1523,28.7746546,60.36928
ВТОРАЯ РЕЧКА,1524,131.9046267,43.1640692
КУТУМ,1525,48.0511261,46.3260594
МАХАЧКАЛА,1526,47.5042202,42.9873858
ПАВЛОВСК,1527,30.4328102,59.693566
САРЕПТА,1528,44.5119345,48.5194985
ПАРОХОНСК,1529,26.4097635,52.2480368
ЧАШНИКИ,1530,29.1404794,54.834083
ПРУДЫ,1531,29.0344176,61.0127561
ТАМАНЬ,1532,36.9929052,45.2807477
НАЛЬЧИК,1533,43.6160455,43.4912162
ВОЛГОДОНСКАЯ,1534,42.1611155,47.5175844
БУЖАНИНОВО,1535,38.3079348,56.3918671
КЕНДЕРИ,1536,49.2655089,55.9005562
