id,name,lon,lat
"1834",РАДЕХІВ,24.6270191291514,50.2845739408589
"1835",КАМ’ЯНКА-БУЗЬКА,24.356334066951,50.0996949265604
"1836",САПІЖАНКА,24.3314645144853,50.0879077133802
"1837",СОСНІВКА,24.257121466823,50.2892784577825
"1838",ДОБРОТВІР,24.3382667129133,50.197437693149
"1839",РУДНЯ-ПОЧАЇВСЬКА,25.4982013080719,50.2224502086488
"1840",РАДИВИЛІВ,25.2582843647516,50.1220017700875
"1841",БРОДИ,25.140506062495,50.0731828766547
"1842",ФАСТІВ I,29.9284128548025,50.0810880822033
"1843",СКОЧИЩЕ,29.3822180998138,50.0989014969994
"1844",ЗОЛОЧІВ,35.9745831667011,50.2811863198066
"1845",СЕНЧА,33.4344612517016,50.1994705074983
"1846",ЧОТИРБОКИ,27.0120093930954,50.0274449418712
"1847",БОГОДУХІВ,35.4928026349051,50.1604307452172
"1848",МАКСИМІВКА,35.7012818533521,50.0922278318274
"1849",МЕРЧИК,35.7613982313742,50.0038451758589
"1850",ХАРКІВ-СОРТУВАЛЬНИЙ,36.1692685328353,50.0218999110049
"1851",ДЕРГАЧІ,36.1291679276184,50.0997584585982
"1852",КОЗАЧА ЛОПАНЬ,36.1928750177737,50.3355934891487
"1853",КОЗАЧА ЛОПАНЬ  (ЕКСП.),36.1941057122271,50.3361876389727
"1854",БУРЛУК,37.3990651440691,50.0361536886391
"1855",ПРИКОЛОТНЕ,37.3417730140407,50.1560802170172
"1856",БІЛИЙ КОЛОДЯЗЬ,37.0968191254045,50.2002340897911
"1857",ВОВЧАНСЬК,36.9131971948385,50.2752234184887
"1858",РОМОДАН,33.316849110392,50.0005440787238
"1859",ТАРНАВЩИНА,33.1556138023574,49.9872521500322
"1860",ЛАЗІРКИ,32.6427769403685,50.0926104376545
"1861",ВИЛИ,32.8089208380855,50.0537721153997
"1862",ЛУБНИ,32.9696894018398,50.0179344595811
"1863",СОЛОНИЦЬКА,33.0361223999229,49.9817681743316
"1864",ХАРКІВ-ПАСАЖИРСЬКИЙ,36.1891111693783,49.9862377134588
"1865",МИХАЙЛЕНКИ,28.2893652819648,49.9724372012619
"1866",ПОЛОННЕ,27.4878683848885,50.1337511908388
"1867",ПОНІНКА,27.5180561111111,50.1291675
"1868",МИРОПІЛЬ,27.6678902245561,50.0956391935355
"1869",ПЕЧАНІВКА,27.8002397231224,50.074530407294
"1870",РАЗІНЕ,27.9559756237017,50.0540981757972
"1871",ЧУДНІВ-ВОЛИНСЬКИЙ,28.1425568336352,50.0153862191539
"1872",ЯВОРІВ,23.4066675,49.9572222222222
"1873",КУРЯЖ,36.0796312250189,49.9831783900201
"1874",ЗАЛЮТИНЕ,36.1542958147352,49.9610069669522
"1875",НОВА БАВАРІЯ,36.1623441603588,49.9566454950111
"1876",ЛЮБОТИН-ЗАХІДНИЙ,35.8498953541643,49.9581628457848
"1877",ЛЮБОТИН,35.9299217819533,49.9467660301123
"1878",УСТИНІВКА,30.038948362339,49.9497118868142
"1879",ПОПІЛЬНЯ,29.4603463155343,49.9415120768378
"1880",СКВИРА,29.5940542700957,49.9623119893822
"1881",ВОДЯНА,35.3655283105351,49.9299201265809
"1882",КОВ’ЯГИ,35.555319486392,49.917682401831
"1883",ОГУЛЬЦІ,35.7575372241939,49.9273591746976
"1884",ОЖИДІВ-ОЛЕСЬКО,24.8167016222967,49.9755496963211
"1885",ДОБРОСИН,23.822137169114,50.121241718999
"1886",ЖОВКВА,23.968437881929,50.0506932961227
